id,username,created_at,lng,lat,text
1517265192199065602,jpep20,Thu Apr 21 22:13:05 +0000 2022,-75.0754735,39.851941499999995,@CPark_1985 It’s insane right!
1517265192169598976,tylerdrums_eth,Thu Apr 21 22:13:05 +0000 2022,-90.24782400000001,38.653771,First legal alcohol purchase and they didn’t card me wth. #hipointe https://t.co/sZe40ntqrO
1517265193595596801,DanteVDauz,Thu Apr 21 22:13:06 +0000 2022,-118.4119065,34.0207895,Padres fans 🤎💛 @DonOrsillo Pass it on
1517265193163759618,JoeShow68347212,Thu Apr 21 22:13:06 +0000 2022,-71.02134,42.256124,@BENbutdontbreak @Jay14686542 @GhostOfLuv3 @therecount @AOC @TownOfLexMA Most valuable words on a desk.👤Boston medi… https://t.co/4y0nIGHMAT
1517265194715533313,tmj_IAD_NURSING,Thu Apr 21 22:13:06 +0000 2022,-93.6118077,42.0328049,"Can you recommend anyone for this Nursing job in Ames, IA? Click the link in our bio to see it and more. Registered… https://t.co/la7G43J0pP"
1517265194560344065,tmj_WAT_NURSING,Thu Apr 21 22:13:06 +0000 2022,-122.9006951,47.0378741,"We're hiring in #Olympia, WA! Click the link in our bio to apply to this job and more: Dialysis Outpatient Register… https://t.co/69qmgctCUo"
1517265195185283072,tmj_bhm_nursing,Thu Apr 21 22:13:06 +0000 2022,-86.80249,33.5206608,"We're hiring! Read about our latest job opening here: Outpatient Registered Nurse - RN - https://t.co/hc2p3bFgPe #Birmingham, AL #RN"
1517265195638394880,itarygg,Thu Apr 21 22:13:06 +0000 2022,-75.117998,40.0048655,why can’t anyone take a hint these days 🫠
1517265195609071616,paulcimino,Thu Apr 21 22:13:06 +0000 2022,-98.0046551,30.2340095,Just posted a photo @ Beerburg Brewing https://t.co/D3ew9Bi1YT
1517265196527534080,DemeceoWeaver4,Thu Apr 21 22:13:06 +0000 2022,-84.1511495,33.4424245,That Episode Of #SnowfallFX was good 👍🏾
1517265196330352641,USJobsCognizant,Thu Apr 21 22:13:06 +0000 2022,-91.5015002,29.7960399,"Can you recommend anyone for this job? Sr. Associate - Projects - https://t.co/G5cRAMn5Ul #Franklin, LA #jobsearch"
1517265197328592896,NWSSpringfield,Thu Apr 21 22:13:07 +0000 2022,-93.65234224,37.70301942,"Severe Thunderstorm Warning continues for Humansville MO, Fair Play MO, Dunnegan MO until 5:30 PM CDT https://t.co/PRf3cpquck"
1517265198955999232,USJobsCognizant,Thu Apr 21 22:13:07 +0000 2022,-122.2710602,37.5549479,"In the role of IMAC /Site Support you will innovate, collaborate and lead #digital teams,. Apply today!… https://t.co/vhl50kVqpo"
1517265200004706304,ShelbsWare,Thu Apr 21 22:13:07 +0000 2022,-95.1894685,29.511978,@_sammyjo6 grab me one of people leave them everywhere again😂
1517265199882977280,maribacardi,Thu Apr 21 22:13:07 +0000 2022,-85.0690195,33.580081500000006,Dm me for the pool party today #UWG
1517265200801583104,bkhill16,Thu Apr 21 22:13:07 +0000 2022,-86.8762135,30.4243925,@McDonalds The premium chicken wrap and the snack wraps
1517265201506230273,jimnasiumm,Thu Apr 21 22:13:08 +0000 2022,-97.740633,30.289598,"first time i step foot in Moody, call this manifesting 🙈"
1517265201997004801,AfroThespis,Thu Apr 21 22:13:08 +0000 2022,-71.1558838,44.1054916,That tastes like weed! - Drinking a Golden Opportunity by Ledge Brewing Company @ Ledge Brewing Company  — https://t.co/jd96gIyMlT
1517265203058122757,TriMeOn,Thu Apr 21 22:13:08 +0000 2022,-97.34391500000001,37.6838965,@dnorton That works with my schedule!
1517265204152877056,HirtleKellie,Thu Apr 21 22:13:08 +0000 2022,-69.70787849999999,44.5418595,@blndhairblckhrt Me too
1517265204928823296,_sampierson,Thu Apr 21 22:13:08 +0000 2022,-104.92209349999999,39.713563,@fewbux Haha hell yeah dude!
1517265206862307331,Japtain_America,Thu Apr 21 22:13:09 +0000 2022,-90.011008,29.982601,@alicedollhouse Ohhh they're ALL good.  Make a poll tho
1517265207109767173,keithrobbins0,Thu Apr 21 22:13:09 +0000 2022,-87.3198245,41.484821999999994,@Cory_Hays407 Not the vein 🙃🤣
1517265208472973314,FalconFast_TCHS,Thu Apr 21 22:13:09 +0000 2022,-97.231923,32.939516,🥈 - LilliAnn Nunley is your Women’s 300h Runner Up and will be advancing to Regionals! https://t.co/q6UXRoqc5T
1517265210293202944,Lektrique,Thu Apr 21 22:13:10 +0000 2022,-118.4119065,34.0207895,@hvdesmusic A single blep
1517265210855374850,stupidmaggats,Thu Apr 21 22:13:10 +0000 2022,-97.95933600000001,30.3083685,@Badams820 @medwoman1 @Ihonestlydont19 @RobfromMO @Yeshua17Faith @jdd2169 @asjah8 @therrienv @waywardmegan15… https://t.co/YK73pcCvoZ
1517265211631226886,JulieMDiener1,Thu Apr 21 22:13:10 +0000 2022,-77.60468399999999,41.1179365,@kevincorke Lovely 🪴🌺
1517265215368347658,ed55wilson,Thu Apr 21 22:13:11 +0000 2022,-75.6280594,40.0226326,Drinking a Hoppy Digital 2.0 by Root Down Brewing Company at @appetitesonmain — https://t.co/1COID3FeoL
1517265216450531329,Dana17720456,Thu Apr 21 22:13:11 +0000 2022,-76.920117,38.6035215,"@kylegriffin1 It should be interesting to see all this in court soon, cause you know the lawsuits are coming"
1517265217297829889,Raiderfrank65,Thu Apr 21 22:13:11 +0000 2022,-75.1173005,40.150701999999995,"@Eagles_Phantom  @HardcoreItalian Daaaaaww you a Primosh, Jo Benn, Bob knows jobs, Labriscianno roofing, cousin J… https://t.co/BbLDTeVRCi"
1517265218425950208,ElenaWeinberg,Thu Apr 21 22:13:12 +0000 2022,-118.3461525,33.953633499999995,"@TamaraxShanice https://t.co/nE6zncaPcv — female led team leveling up on our sophomore short film, a horror-comedy… https://t.co/Jmru77We9U"
1517265218635771910,sarah052794,Thu Apr 21 22:13:12 +0000 2022,-83.482855,42.5421395,Ginger Zee's tips for buying an electric vehicle l ABCNL https://t.co/1Xv8ALTNAW via @YouTube
1517265218094649349,HaysSoftball,Thu Apr 21 22:13:12 +0000 2022,-100.0768885,31.1688935,Special promposal for @bella_gomez43 by T-Bone during practice today - king even brought her flowers 💜💜💜 https://t.co/SfM9AN2FNy
1517265220657373185,shotbyhvnter,Thu Apr 21 22:13:12 +0000 2022,-96.7617535,32.819858499999995,I have got back into really good shape over the past two years… but every time I’m eating a triple meat from Whatab… https://t.co/MyyH4NL2k7
1517265221559144448,jedweeks,Thu Apr 21 22:13:12 +0000 2022,-76.62048200000001,39.284712999999996,"@7F20 Ah yes, the VIP valet parking for Annex Lounge, also known as a bike lane. https://t.co/lIjKl9fhkt"
1517265222549086209,MontanaroRalph,Thu Apr 21 22:13:13 +0000 2022,-73.8311875,40.6708795,@AngelWa33017557 New Farts it is !
1517265221936717824,PhilTalksSports,Thu Apr 21 22:13:12 +0000 2022,-80.9093545,28.968525999999997,@PowellAnalytics Fletcher Cox! https://t.co/7oebXS0LT7
1517265222339338241,scullness,Thu Apr 21 22:13:13 +0000 2022,-93.2755246,44.97836819,"I'm at The Depot Tavern in Minneapolis, MN w/ @cidivine https://t.co/xVY1WlPZ3t https://t.co/uLZBf0BRRY"
1517265224327385090,PeteyOnWheels,Thu Apr 21 22:13:13 +0000 2022,-95.3778145,30.0635145,Crew hoopin ass nigga 😂
1517265224356691968,wsdot_tacoma,Thu Apr 21 22:13:13 +0000 2022,-122.46172636,47.20657796,Cleared: Collision on I-5 SB at MP 130.69 near S 56th St.
1517265223794704384,DerosierJoseph,Thu Apr 21 22:13:13 +0000 2022,-89.014027,42.5530415,"even if everything else feels awful, my compost is mature and seedlings are growing… https://t.co/KPZIYLBQIL"
1517265225992622081,Kaleb_M_Carter,Thu Apr 21 22:13:13 +0000 2022,-87.843297,42.0158055,Kaylin Fahy allows 2 runners but strikes out 3 to keep GBS scoreless.She then stings a double to deep left-center… https://t.co/cBCnoJ2xHd
1517265226110013440,imperfect_words,Thu Apr 21 22:13:13 +0000 2022,-87.89683500000001,42.8832745,they wonder why everyone hates them 🙃
1517265227343179777,IsaiahMoejones,Thu Apr 21 22:13:14 +0000 2022,-86.1429225,39.7795625,@410_Marc @FootbaIIism Ima WR who would’ve made the catch 🗣 I don’t have “short limbed” problems . But tbh I was re… https://t.co/k6mEPKr9d7
1517265227968131073,jpep20,Thu Apr 21 22:13:14 +0000 2022,-75.0754735,39.851941499999995,@hoovtube Haha being the pup!
1517265231403180039,stephentlarkin,Thu Apr 21 22:13:15 +0000 2022,-73.956522,40.772791,Off Park #townhouse #25feet #east71st #quintessentialnyc #parkavenue #uppereastside #manhattan #nyc #realestate… https://t.co/xGLNHvrZKY
1517265232816574465,jasonfr49614616,Thu Apr 21 22:13:15 +0000 2022,-89.2665075,39.7393005,"@DangitBlake I know that feeling. Mine makes it hard to hear anything around loud noises, like a running engine"
1517265233030664198,Emmy_Cule,Thu Apr 21 22:13:15 +0000 2022,-86.38324750000001,39.8563665,"@FCBarcelona @ericgm3 Tell Xavi to give PUIG a run if 6 games, at least 20 to 30 minutes each or more"
1517265234364305408,tmj_sjc_hrta,Thu Apr 21 22:13:15 +0000 2022,-121.6557476,36.7158873,"We're hiring in Salinas, CA! Click the link in our bio to apply to this job and more: Salad and Sandwich Maker at P… https://t.co/mAQ9uAyG49"
1517265234381230081,Sasajewun,Thu Apr 21 22:13:15 +0000 2022,-79.9135205,43.2606955,Yay Thursdays - another chance to be disappointed/confused/bemused by a new episode of Star Trek: Picard.
1517265234460745728,tmj_flf_cstsrv,Thu Apr 21 22:13:15 +0000 2022,-80.0905465,26.5317866,"Don't be shy. Score a job like ""Director, Software Engineering"" at Total Wine &amp; More by asking for referrals. It's… https://t.co/zkLsCTRAcH"
1517265234796326913,tmj_nhc_eng,Thu Apr 21 22:13:16 +0000 2022,-71.4714928,42.7773453,"If jobs with titles like ""Senior Principal Software Engineer"" sound appealing to you, follow us to hear about these… https://t.co/cmAqYztkHn"
1517265235085643776,tmj_mia_cler,Thu Apr 21 22:13:16 +0000 2022,-80.1906444,25.7745326,"See our latest #Miami, FL job and click to apply: UPS Capital Administrative Assistant III - https://t.co/K6mrtRRsrw #Clerical"
1517265236574842882,AZLOVEXA,Thu Apr 21 22:13:16 +0000 2022,-79.2725695,43.629311,That’s not right.. https://t.co/zJ7ja8Z6oz
1517265236784463874,Wilfred18245569,Thu Apr 21 22:13:16 +0000 2022,-73.9487755,40.655138,@RobinRoberts That's why you love to say Good Morning America
1517265238013317120,itsblockparty,Thu Apr 21 22:13:16 +0000 2022,-73.9487755,40.655138,"@RealVision Honestly you guys need to get some highlights on the actual community building the space, creators etc… https://t.co/xLYGOLavQY"
1517265237908598793,Nick_Fitch,Thu Apr 21 22:13:16 +0000 2022,-82.1608655,29.1202225,I tried so hard to be a nitro guy - but it’s just a gimmick that is worse than any other type of coffee.
1517265238294364161,KevinJernigan3,Thu Apr 21 22:13:16 +0000 2022,-83.1738665,32.6782075,@phfameeeeee Da world
1517265238063681536,PoopScoopSF,Thu Apr 21 22:13:16 +0000 2022,-122.4213167,37.7579368,"💩💩💩💩💩 report from Mission, D8 https://t.co/41YqCmZui4 https://t.co/ItLBK7iUKn"
1517265239531823104,thedopebohemian,Thu Apr 21 22:13:17 +0000 2022,-80.8467855,35.209058999999996,@uSTADIUM Nothing lol. It ain’t that deep
1517265239502311424,Dice_for_Death_,Thu Apr 21 22:13:17 +0000 2022,-123.029015,44.935084,"@THISISTCO @Google @GoogleUK @madebygoogle YES, PLEASE#madebygoogle https://t.co/SyDCOg3XjG"
1517265234674831360,ODTA4,Thu Apr 21 22:13:16 +0000 2022,-79.616073,43.555244,Just drinking our chai and peacefully protesting. Thanks to the 200+ who came out today to picket the 407/Hurontari… https://t.co/bIe9XkQ9Sj
1517265243155566593,suruhs,Thu Apr 21 22:13:18 +0000 2022,-111.928142,33.392883999999995,Bruh. I just wanna be happy. I miss HS. That was the last time I inhaled a breath of fresh air.
1517265243235393540,darnell_benoit,Thu Apr 21 22:13:18 +0000 2022,-73.9487755,40.655138,GET HYPE FOR THEM
1517265243642073088,WadeBWard,Thu Apr 21 22:13:18 +0000 2022,-119.30660750000001,37.2691755,@AndreaR9Md Skimming rights?
1517265243805790208,VikesUncensored,Thu Apr 21 22:13:18 +0000 2022,-96.89950099999999,46.8506565,@ProFootballHOF Jim Marshall.. finally.. GET IT DONE!!
1517265243876978688,ttaphouse,Thu Apr 21 22:13:18 +0000 2022,-123.07251500000001,49.288236,@gtsdmama Thanks Gwen ❣️🙏🏽
1517265244065832961,totalpeacecbd,Thu Apr 21 22:13:18 +0000 2022,-79.960507,40.470634,LUMI Orange Cream Cookies gummies🙌🏽The taste definitely gives me Orange creamsicle nostalgia 😋These Sativa domina… https://t.co/GN6nkHlLpZ
1517265246397861892,thatgirljas____,Thu Apr 21 22:13:18 +0000 2022,-97.4415095,35.4497225,literally
1517265246649475072,gwshockey,Thu Apr 21 22:13:18 +0000 2022,-86.1429225,39.7795625,Say what?
1517265246863474690,GenieRougeau,Thu Apr 21 22:13:18 +0000 2022,-100.0768885,31.1688935,@KarenJoyLyster @BigIgloo219 @hayes_mcdole It's  A nice change!
1517265246938972160,mag4639,Thu Apr 21 22:13:18 +0000 2022,-93.2050555,45.165333000000004,Gorgeous day today.... But wait. MN fashion. Now rain next few days. I already feel like laying around and sippin whiskey. 😵🥃
1517265247635136512,TheDrunkBeth,Thu Apr 21 22:13:19 +0000 2022,-76.95330799999999,34.980346499999996,I'm sooooo over being sick. This feels like the flu. I've had both the plague and the flu and this feels way more l… https://t.co/Cj5kHRTSbZ
1517265247802855424,Sunaina224ever,Thu Apr 21 22:13:19 +0000 2022,-121.172848,38.667887,@Priyal_krusher My eyes are beautiful because @ArmaanMalik22 is embedded within them. 🙈 https://t.co/MjiFQI5tUi
1517265248171880449,AliciaOsmera,Thu Apr 21 22:13:19 +0000 2022,-105.5508905,38.997935999999996,Antarctica &amp; John Kerry.Mike Pompeo even spoke on John Kerry's emergency flight to Antarctica he took on the VERY… https://t.co/KYdcvgdoWX
1517265248859967491,zgrier24,Thu Apr 21 22:13:19 +0000 2022,-94.8276865,39.758329,@mattbarrows Ever had Silk milk before?
1517265250269253632,Jrusalam,Thu Apr 21 22:13:19 +0000 2022,-78.8954405,35.9909825,"A body is a whole community but it is also 2 people, the conscious mind behind the eyes and the unconscious mind deep in the gut."
1517265250990579714,almarkRadan2,Thu Apr 21 22:13:19 +0000 2022,-79.2725695,43.629311,@BerryBird69 @AstroBabiesNFT @monicataher @alphawun2 And the only way is with actual utilities that are in work and… https://t.co/3g9NoE6TFA
1517265252219555843,falcosdownair,Thu Apr 21 22:13:20 +0000 2022,-75.6795405,39.7873205,"Holy shit y’all, I’ve missed compound movements. What a great fucking leg day"
1517265252114706434,MrAaronWalsh,Thu Apr 21 22:13:20 +0000 2022,-79.9135205,43.2606955,@Steph803 @BulldogsOHL See you for Game 4!
1517265252626452484,CLTgirl82,Thu Apr 21 22:13:20 +0000 2022,-80.8467855,35.209058999999996,Visit space 🤯🤷🏽‍♀️
1517265253402390540,ParkerWaters,Thu Apr 21 22:13:20 +0000 2022,-73.9685415,40.780709,Saw this on the streets of NYC today. https://t.co/KKUygHazje
1517265252601245702,Teslarocks03XP,Thu Apr 21 22:13:20 +0000 2022,-76.422317,36.874399,"Welp, got this ice cream thing from kickback Jack’s on my birthday https://t.co/ISoXc27BwC"
1517265254421606401,toastmanor,Thu Apr 21 22:13:20 +0000 2022,-83.00208549999999,42.295065,marking out at my name being affixed to an official OHL playoff scoresheet #beatsarnia https://t.co/R7bkFMrFEh
1517265255683997698,Tiffanyyy_Marie,Thu Apr 21 22:13:21 +0000 2022,-80.1699215,40.587217,Let’s get fucking loud Pittsburgh @SullivanKing 😈🤟🏻✨. https://t.co/ch0OH5Z0Uc
1517265257449750528,jhamby,Thu Apr 21 22:13:21 +0000 2022,-118.4119065,34.0207895,"Sadly, the Tandy 1000's are mostly 8088, 8086, or a few 80286 systems, and those have XT-IDE interfaces, so I think… https://t.co/J3oIbwQCsN"
1517265258364162048,Dahar4322,Thu Apr 21 22:13:21 +0000 2022,-80.134986,26.3739755,@NikkiFried Walking out on your responsibilities? That’s what fighting looks like? 🤣
1517265259265937409,ILPollster,Thu Apr 21 22:13:21 +0000 2022,-87.985599,41.727249,@beardedcrank Right. They aren't socialists. They never were
1517265260184743936,BobFoolery,Thu Apr 21 22:13:22 +0000 2022,-118.4119065,34.0207895,We are now told to re-publish with a new ISBN at our expense. Abigail at Amazon tells us Amazon cannot pay fees to… https://t.co/GFinKhibFw
1517265262059429888,RyanRShaffer1,Thu Apr 21 22:13:22 +0000 2022,-77.60468399999999,41.1179365,@OtherNHLCrosby My main question here: why is Bruce Cassidy so afraid of you?
1517265262768279556,HelloBrklynn,Thu Apr 21 22:13:22 +0000 2022,-89.92202900000001,35.1335205,@DarthCrisco At the house!
1517265262856351747,LindseyLambert1,Thu Apr 21 22:13:22 +0000 2022,-85.9785995,35.8305215,"Sorry, no one can talk to me, the goddess @FionaNova noticed me 🥺🥺🥺 https://t.co/WiB3uZMmtm"
1517265264559206400,GayCrossfit,Thu Apr 21 22:13:23 +0000 2022,-73.9487755,40.655138,"“Elsewhere, Oscar winner Richard Dreyfuss described Murray as a “drunken bully” who allegedly threw an ashtray at h… https://t.co/qVLjsjrJFw"
1517265265196683265,mpmike,Thu Apr 21 22:13:23 +0000 2022,-92.7238475,44.974872500000004,"@TacoVerdo @AllThingsOpen Maybe, maybe not. That list has things I know I would not have thought about."
1517265265591037955,BrianCo84208590,Thu Apr 21 22:13:23 +0000 2022,-98.716992,35.3090465,@Sylvaticaa Thank you💗💗💗.
1517265266790604804,scottsdalemeg,Thu Apr 21 22:13:23 +0000 2022,-73.9685415,40.780709,@dmcdermottfans @DylanMcDermott YES! One of things I love most about this city is that you can never really be alone! ❤
1517265267272740867,LordDOMS,Thu Apr 21 22:13:23 +0000 2022,-112.12467649999999,33.5528625,Gun show this weekend! 🙌🏽
1517265267549786117,Iguanamon,Thu Apr 21 22:13:23 +0000 2022,-115.14206171,36.08381494,"I'm at Harry Reid International Airport - @lasairport in Las Vegas, NV https://t.co/gLbYweeDsn"
1517265269445459968,CailinasEirinn,Thu Apr 21 22:13:24 +0000 2022,-123.93499800000001,49.1745345,@TiMoudou Read about that earlier. Very worrisome.
1517265270057881601,inloath,Thu Apr 21 22:13:24 +0000 2022,-84.266174,30.476215500000002,strozier smells like farts
1517265270422843392,sad_girl_ell,Thu Apr 21 22:13:24 +0000 2022,-73.8311875,40.6708795,@eris_rlt Na I’m vibing on the synchronicity of life chaos duh
1517265270859042816,barbiebrox,Thu Apr 21 22:13:24 +0000 2022,-89.13517,41.3466705,@PAhunter82 🌈 Enjoy Doggie Heaven where it's Rainbows &amp; Doggie Treats all day &amp; u have lots n lots of Friends🌈🐕🙏
1517265270942748672,tmj_rdu_retail,Thu Apr 21 22:13:24 +0000 2022,-78.2510409,35.9589698,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""STORE MAN… https://t.co/xa1VYKIiCI"
1517265271362252802,tmj_NC_secure,Thu Apr 21 22:13:24 +0000 2022,-80.0819879,35.8826369,"Interested in a job in Thomasville, NC? This could be a great fit. Click the link in our bio to apply: Security Off… https://t.co/LytGSVxE34"
1517265271433486336,tmj_TX_realest,Thu Apr 21 22:13:24 +0000 2022,-95.3698028,29.7604267,"Want to land a job like ""Property Manager"" at Marquette Management? Applicant tracking systems look for specific ke… https://t.co/nKJLdjG40T"
1517265270825525249,kingrichardmix,Thu Apr 21 22:13:24 +0000 2022,-104.972002,38.897062,"Sometimes growth requires new company, new locations, and new mindsets. You can’t open new doors with old keys.… https://t.co/wr7VP602dJ"
1517265272045940738,Selenaaauhh,Thu Apr 21 22:13:24 +0000 2022,-112.12467649999999,33.5528625,I’ve literally always thought how being a good person has never brought me anything good. Ppl really take advantage… https://t.co/q1BsMQGkgH
1517265272511598594,lauren_patriot2,Thu Apr 21 22:13:25 +0000 2022,-85.242564,35.0919545,"@TrevorGreetham @Chanchie19 @davidyelland @Telegraph Who, the Squad?  Couldn't agree more."
1517265272750682115,whatistheworld7,Thu Apr 21 22:13:25 +0000 2022,-89.5694915,44.900818,@HollywoodRache I so want to go there
1517265272629075971,AnctionShawn,Thu Apr 21 22:13:25 +0000 2022,-76.2958955,36.7632155,🎧 They Don't Know by @OfficialJonB on @PandoraMusic https://t.co/dyzARE3wUZ
1517265273585348609,justinnsimons,Thu Apr 21 22:13:25 +0000 2022,-82.1945345,41.443540999999996,“God I love this song &amp; I love when amateurs sing the lyrics .. but I hate baseball cards” - Adam West
1517265275191758848,erinelle,Thu Apr 21 22:13:25 +0000 2022,-87.732013,41.8335845,@daya_betty417 @luxkween @tpeterson_98 This makes me so happy! I can't stop smiling!
1517265275577544704,ALIKVT,Thu Apr 21 22:13:25 +0000 2022,-115.038337,36.006256,@callmebecsss got me out here in vegas just to cut vegetables smh
1517265276294733827,EstienCesar,Thu Apr 21 22:13:25 +0000 2022,-122.27952149999999,37.8758455,thanks to all the other coauthors too !!! @natural_habits @Francis11Xavier Bryan (twitterless) &amp; @gsvidaurre
1517265275699277825,ZabGon,Thu Apr 21 22:13:25 +0000 2022,-96.699604,33.1946515,Welcome to Lawson’s IMPACT night. Parents and staff working and learning together to give our little ones the very… https://t.co/aPY01Efwzl
1517265276072513538,KyngCassius,Thu Apr 21 22:13:25 +0000 2022,-95.44648649999999,29.838495,MY EYES HAVE SEEN THE GLORRRAY! https://t.co/9qt7LNEC1O
1517265277309923329,GeorgeKahn20,Thu Apr 21 22:13:26 +0000 2022,-76.2958955,36.7632155,@AnnonDocss @NotWoofers They look bad ass. I hope they are.
1517265276244480002,jaclynjoyceart,Thu Apr 21 22:13:25 +0000 2022,-74.473067,40.4457045,Check out my banana 🍌#femaleartist #artistontwitter #art #artwork #painter #watercolor #stilllifepainting… https://t.co/7yHfNnW85H
1517265278387691520,secondnaturegrl,Thu Apr 21 22:13:26 +0000 2022,-118.4119065,34.0207895,@KierstenWarren Awww! So would Oscar!❤️😻
1517265280032022528,NaturalChula1,Thu Apr 21 22:13:26 +0000 2022,-81.68780047,30.22262601,Just posted a photo @ NAS JAX Fitness Center https://t.co/AGrObjVzaH
1517265281533493249,LadyWolfenJord1,Thu Apr 21 22:13:27 +0000 2022,-89.92202900000001,35.1335205,@Krisbouncesback At least 5 times
1517265282078851072,Soundsgoodddd,Thu Apr 21 22:13:27 +0000 2022,-96.961483,32.863917,Las vegas strip north &gt;&gt;&gt;&gt; south in case that was ever a thing 😮‍💨
1517265282842116097,IamTiffanyJ,Thu Apr 21 22:13:27 +0000 2022,-80.926628,33.6311395,The fact that we’re about to be a part of something major as such is huge
